state,bea,industry,census_share,share_ratio_before,factor,share_ratio_after,output_unadjusted,output_adjusted
PA,315AL,Apparel and leather and allied products,0.05357783049191726,0.782559647746057,1.282871865080091,1.0039237548404032,720.9811509054325,924.9264337496428
PA,321,Wood products,0.046367017750789975,0.9889832965361062,1.011139423185892,1.0000000000000002,7511.958839254082,7595.637727719534
PA,322,Paper products,0.05652107569023348,1.0545244904877664,0.948778688465226,1.0005103630394432,11933.94973771545,11322.677180359591
PA,323,Printing and related support activities,0.05627463030035659,0.973496004386283,1.0272255823283278,0.9999999999999999,4437.661693887075,4558.479617679264
PA,324,Petroleum and coal products,0.021346810429371182,1.2425029307779776,0.8083517790337326,1.004379454549005,19880.60809522931,16070.524922051038
PA,325,Chemical products,0.028634717862384185,1.67759237138439,0.5970912515210542,1.0016757285720788,48801.22975242042,29138.787348639216
PA,326,Plastics and rubber products,0.05336264475810621,1.0141887003173233,0.9863552004570425,1.0003502988027608,16434.830183657174,16210.580220278624
PA,327,Nonmetallic mineral products,0.04306523660596643,1.0041881723423147,0.9958292952878086,1.0000000000000002,6852.496527994995,6823.916788435411
PA,331,Primary metals,0.08729054915931492,0.9501555780398052,1.054427796037731,1.0018704520454682,26253.360222158724,27682.272757635463
PA,332,Fabricated metal products,0.05677105158275937,0.9054290588158684,1.1049160317515192,1.0004230826993423,22035.7107242074,24347.610050215637
PA,333,Machinery,0.03777077619304626,0.9554716659492155,1.047035469364942,1.0004127242220398,16280.862458768519,17046.64046618276
PA,334,Computer and electronic products,0.03835752194323049,0.42622141822913506,2.070722114649943,0.882586116464532,6306.53999383307,13059.091832154452
PA,335,"Electrical equipment, appliances, and components",0.058692083483496305,0.9784752787817108,1.025350752810861,1.0032803637056442,9021.749928394056,9250.458080750177
PA,337,Furniture and related products,0.04070770111116469,1.1151414259416048,0.8967472436562197,1.0000000000000007,3844.4427832817332,3447.49346930194
PA,339,Miscellaneous manufacturing,0.04253339450300786,0.9159419515854623,1.0938093566469829,1.0018658767896762,6949.876660507134,7601.84011880519
PA,42,Wholesale trade,0.03465175480912846,0.9671020575116709,1.0339559658518427,0.9999409419517843,96274.92039631848,99544.02830568475
PA,441,Motor vehicle and parts dealers,0.03720570669500337,0.9263348335786595,1.0765619490700893,0.9972568339289586,18641.19946404822,20068.406028020054
PA,445,Food and beverage stores,0.04142678532929898,0.9503983974554493,1.0521903263698165,0.9999999999999998,13846.93378533106,14569.609778808726
PA,452,General merchandise stores,0.03560782661937908,0.9055037900350583,1.1043576084438949,0.9999999999999998,10021.935782309587,11067.80103252971
PA,481,Air transportation,0.014186162855562411,1.4945782545408508,0.6749466774322656,1.0087606270648626,6091.0804354871625,4111.154501904737
PA,483,Water transportation,0.005687635573039069,1.77887605959178,0.5386003526439501,0.9581032730060133,820.643049034418,441.998635604744
PA,484,Truck transportation,0.039221646763678966,1.0818820250566261,0.9243151996611276,0.9999999999999998,22670.42269253999,20954.61627745726
PA,485,Transit and ground passenger transportation,0.04450873018664841,0.935267561038808,1.0737705379154532,1.0042627521115146,6212.753963666991,6671.072165503068
PA,486,Pipeline transportation,0.06453598935078844,1.8477258257729798,0.5954748415660065,1.1002742433595838,7005.780767888308,4888.146000000001
PA,487OS,Other transportation and support activities,0.030092023522023708,0.9278973325993527,1.0777054366550047,0.9999999999999993,9913.454754024118,10683.784084445195
PA,493,Warehousing and storage,0.06466847695127875,1.0219544085629815,0.9800949690312547,1.0016123744118894,11815.589126134464,11580.399458664788
PA,4A0,Other retail,0.05044728322129181,0.6652886512444541,1.498931956377272,0.9972224195654465,53212.94361822496,79762.58168225942
PA,511,"Publishing industries, except internet (includes software)",0.021613222912673,1.1477516291551886,0.8709039897821531,0.99958147311022,15001.09170848577,13064.510620008234
PA,512,Motion picture and sound recording industries,0.007469344033542441,1.6209555369794286,0.6253510318998692,1.0136662177138918,2188.091204540271,1368.3250926502863
PA,513,Broadcasting and telecommunications,0.02725161932487507,2.020945422287453,0.49985734154579164,1.0101844061937435,39234.4935222787,21051.576
PA,514,"Data processing, internet publishing, and other information services",0.018220230480992253,1.1243456550052493,0.9046210829228793,1.0171067840104828,14521.305299058633,13136.278925088167
PA,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.025905857118922664,0.9372218670427996,1.1063547521642996,1.0368998664350988,33179.887136302576,36708.725809523465
PA,523,"Securities, commodity contracts, and investments",0.0412744379108806,0.9206153407333396,1.0859177731104634,0.9997125607004786,31139.202617738894,33814.613563090534
PA,524,Insurance carriers and related activities,0.059761600438818646,0.6799176123913185,1.4611118846236444,0.9934357040298881,59090.808300063654,86338.28227924049
PA,532RL,Rental and leasing services and lessors of intangible assets,0.03287736406199584,0.8720941366250524,1.1347084491928114,0.9895725853199575,18822.726450447866,21358.30674016821
PA,5411,Legal services,0.03620849647081461,1.2727683252137574,0.7856889429048711,1.0000000000000004,18369.71100084081,15180.557999999999
PA,5412OP,"Miscellaneous professional, scientific, and technical services",0.0356315811518574,1.0580216701946408,0.9451602251360633,1.0000000000000007,77237.02622530826,73001.36509595238
PA,5415,Computer systems design and related services,0.035267772982431535,0.8184330579919062,1.2225198033228883,1.0005506210892159,19864.30713840367,24284.508855986704
PA,561,Administrative and support services,0.029056117046231424,0.9938462485957695,1.0062205722572317,1.0000285409977376,38029.15985780518,38265.72299458247
PA,562,Waste management and remediation services,0.04509908901803428,0.8786563550616308,1.1378839777536645,0.9998089883760646,6626.909947726912,7540.654651534827
PA,621,Ambulatory health care services,0.04387075851361355,1.010624040172733,0.98948764352477,1.0000000000000004,65220.44116311286,64534.82063613446
PA,622,Hospitals,0.04479910308034156,1.0947816881393475,0.9135171747360364,1.0001018747018051,55445.2222800366,50650.16280987058
PA,623,Nursing and residential care facilities,0.06012455528337385,0.9555694189110061,1.046496445166305,0.9999999999999999,18042.33280646491,18881.237144472932
PA,624,Social assistance,0.05301868418401644,1.1291664425076262,0.8856090318972142,1.0000000000000004,20608.43483003641,18251.016018745377
PA,711AS,"Performing arts, spectator sports, museums, and related activities",0.036416244510354995,0.932366228258454,1.072566070438994,1.0000243816531962,10655.733476793346,11428.97818284948
PA,713,"Amusements, gambling, and recreation industries",0.04088602687440527,0.9663976525523768,1.040581049367921,1.0056150833996478,9168.760647571606,9540.83857605336
PA,721,Accommodation,0.024643028512368645,0.9042885246590315,1.1061003151936153,1.0002338221513238,8729.01183168337,9655.162738353773
PA,722,Food services and drinking places,0.030647680831213872,0.9679437282425867,1.0331179084300854,1.0000000000000007,38572.96668447946,39850.42266301279
PA,81,"Other services, except government",0.056084133045650485,0.6699888518522277,1.4951826714594103,1.0017557213604367,38239.54274588982,57175.101678185856
PA,ORE,Other real estate,0.026928497976529322,1.2428453560644925,0.8044719097153368,0.9998341770740404,65316.03357314512,52544.9142636191
RI,212,"Mining, except oil and gas",7.082298052367516e-4,1.5604703745787047,0.6405794074912738,0.999605187955313,167.57202149787787,107.3431862432256
RI,22,Utilities,0.0018329255096050188,1.6091843161749138,0.6233101433953278,1.0030209068644984,1954.0278434095162,1389.9540000000002
RI,23,Construction,0.002622346409360198,0.944452579499237,1.0588144092212817,1.0000000000000002,5846.807301039026,6190.683818280313
RI,311FT,Food and beverage and tobacco products,0.0012036084882075624,0.8607466859764008,1.1617819926493647,1,960.8797616952216,1116.3328042387213
RI,322,Paper products,0.0015546368636441797,1.1804228723559553,0.847586391682303,1.0005103630394434,343.41909859758056,291.07735461511237
RI,323,Printing and related support activities,0.0033347426395638697,1.1279032144595793,0.886600895520222,1,293.2250676621559,259.9736075782451
RI,324,Petroleum and coal products,9.420553682210262e-5,5.042420435128881,0.5021897272745024,2.5322517431207507,263.90033074701773,132.52803512549582
RI,325,Chemical products,0.003365836580354169,0.4433890643790998,2.003351457144157,0.888264128205654,1440.44243770084,2885.7124565002596
RI,326,Plastics and rubber products,0.0036399226787514664,0.7233786104803589,1.3828862013745182,1.0003502988027608,774.6337503327123,1071.2303244541015
RI,327,Nonmetallic mineral products,0.0011171930448303662,1.3697801092382267,0.7300441824608828,1.0000000000000004,235.71137524762798,172.07971823938493
RI,331,Primary metals,0.005136935356505047,0.9190759286537332,1.090084530353235,1.001870452045468,1426.27249446389,1554.7575822834065
RI,332,Fabricated metal products,0.004791582359217726,0.4558701338757666,2.0008461653986847,0.9121260092851128,843.003575442689,1686.720471341885
RI,333,Machinery,0.0017952120282326252,0.8764304853265258,1.1414627183459083,1.0004127242220395,654.5093002250577,747.0979650175726
RI,334,Computer and electronic products,0.002588073342713136,0.549656701477004,1.8836503849453892,1.0353610573249712,490.42058455995715,923.7809228915061
RI,337,Furniture and related products,0.002219136445497667,1.1497978655718268,0.8697180869288468,1.0000000000000007,209.9747801857585,182.618864126463
RI,339,Miscellaneous manufacturing,0.009507391967522753,0.675134933978562,1.4839490987167454,1.0018658767896762,1067.5172210245355,1584.1412180039642
RI,42,Wholesale trade,0.0019754626070837373,1.2652142698172313,0.7903332785649282,0.9999409419517843,6945.8375116000225,5489.526532922108
RI,441,Motor vehicle and parts dealers,0.0027932561825491716,0.9824383777818834,1.0150833441386236,0.9972568339289587,1466.6142218203838,1488.7356688467003
RI,445,Food and beverage stores,0.004032793081858266,0.9068012430914033,1.1027774913396344,0.9999999999999998,1270.8322765264668,1401.4452298212937
RI,452,General merchandise stores,0.0014261325233011343,1.5399915246392342,0.6493542230592889,0.9999999999999999,674.5242930213284,449.5746473954505
RI,484,Truck transportation,0.001843015650509147,0.7310000779789578,1.367988910158209,0.9999999999999999,752.8663670193076,1029.9128409135128
RI,485,Transit and ground passenger transportation,0.005324644887149591,0.8156528175402011,1.2312380102359148,1.0042627521115148,527.2106893397034,649.1218401177215
RI,486,Pipeline transportation,0.00055706525272641535,0.36203456419377067,2.2005484867191676,0.7966746123766355,11.402685555897753,25.09216244456531
RI,487OS,Other transportation and support activities,0.0015169443698752482,1.3643898852651928,0.7329283299440705,0.9999999999999994,733.1088190941458,537.316222445942
RI,493,Warehousing and storage,9.706325544487443e-4,1.055222735359966,0.9491952180789694,1.0016123744118894,176.6490886090995,167.6744701857654
RI,4A0,Other retail,0.0026712176058343758,1.0936255053616442,0.9118500022872831,0.9972224195654465,4576.682537256492,4173.247982065501
RI,511,"Publishing industries, except internet (includes software)",0.0012501234108134984,0.7875276535473137,1.2692652360939176,0.9995814731102203,618.5910836274161,785.1561578059446
RI,512,Motion picture and sound recording industries,4.510853720326072e-4,2.2734982317083476,0.5068331088569461,1.152284176757511,172.99125278503885,99.55199999999999
RI,513,Broadcasting and telecommunications,0.0018829220887305962,0.976344118541756,1.0239368109112321,0.9997146830915833,1690.565105013976,1731.031842265823
RI,514,"Data processing, internet publishing, and other information services",4.8228565040000474e-4,2.145988410773467,0.5085533920052414,1.091349685502784,716.7602793216353,436.45799999999997
RI,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0027499800165034635,1.245217561865733,0.8327057842659176,1.036899866435099,4882.049736871203,4065.3110549665516
RI,523,"Securities, commodity contracts, and investments",0.0018923899786247702,1.3160838544227003,0.7596115987145837,0.9997125607004788,1849.2739438077858,1404.7299369170555
RI,524,Insurance carriers and related activities,0.007860910329893837,0.49088777289002977,1.986871408059776,0.9753308805213412,5532.3991210979475,10992.165631684546
RI,532RL,Rental and leasing services and lessors of intangible assets,0.0015475639644499993,1.6374477063064836,0.6043384356695525,0.9895725853199576,1455.758352418488,879.770725413474
RI,5411,Legal services,0.00343630902052862,0.8278529825735804,1.2079439478387326,1.0000000000000004,1120.7289969537828,1353.7778090376953
RI,5412OP,"Miscellaneous professional, scientific, and technical services",0.0018550658232502325,1.139369648806434,0.8776782855744554,1.0000000000000004,4628.320476656572,4062.1763810410866
RI,5415,Computer systems design and related services,0.0022509283720248178,1.2842005436333872,0.7791233433513108,1.000550621089216,1959.363691650398,1526.585990279825
RI,561,Administrative and support services,0.002191866205410067,1.2879443583776835,0.7764532174801331,1.0000285409977376,3735.2231021838834,2900.2259956968
RI,562,Waste management and remediation services,0.0023469732982942756,1.6887564289406973,0.5920385978949093,0.9998089883760644,697.9653888800887,413.2224502117428
RI,621,Ambulatory health care services,0.003163625168197158,1.0580234657021246,0.9451586211619428,1.0000000000000002,4891.894183336299,4623.615961192265
RI,622,Hospitals,0.003418347647066173,1.2073273865972611,0.8283601331371256,1.000101874701805,4740.459763009399,3926.8078804176525
RI,623,Nursing and residential care facilities,0.0050263513075632146,1.1310966281011643,0.8840977642014157,0.9999999999999998,1818.4822810383348,1607.7161189058822
RI,624,Social assistance,0.003551653939794212,0.9116185654592645,1.0969500160368169,1.0000000000000004,1112.10460727326,1219.9231667830204
RI,711AS,"Performing arts, spectator sports, museums, and related activities",0.0015654065957972664,1.1037769754850442,0.9060022122800172,1.000024381653196,591.6298106794982,536.0179173264331
RI,713,"Amusements, gambling, and recreation industries",0.0042036046255323235,0.820673809711108,1.2253529617981138,1.0056150833996478,757.6117061021171,928.3417479651513
RI,721,Accommodation,0.0035149038322265513,1.1714705307307731,0.8538275576828807,1.0002338221513238,1341.5170715219438,1145.4242447674715
RI,722,Food services and drinking places,0.0037720504077628936,1.0534862238571283,0.9492293087029661,1.0000000000000007,5025.164922814582,4770.033825801679
RI,81,"Other services, except government",0.003125424403327748,0.9136374557253302,1.0964477376479167,1.0017557213604367,2937.8946351312375,3221.247926137597
RI,ORE,Other real estate,0.0020237882829420677,1.5362791963265683,0.6508154113293768,0.9998341770740405,6089.063722010196,3962.856510850852
SC,212,"Mining, except oil and gas",0.008627501103794734,0.8539385169761851,1.1705821532619662,0.999605187955313,1491.8518966947613,1746.335205580902
SC,213,Support activities for mining,3.688926818790754e-4,1.625913638888951,0.6149301614676272,0.99982333649440025,64.41083936607318,45.288
SC,22,Utilities,0.015062353373491849,1.0641361587458023,0.9425682029700643,1.0030209068644982,9873.956356449391,9306.877299103346
SC,23,Construction,0.01330627484093456,1.0697596222320678,0.9347894416817554,1.0000000000000004,33832.48126410206,31626.246271578417
SC,311FT,Food and beverage and tobacco products,0.00957366659771176,0.9006990752549345,1.1102487250994002,1,9011.85546463167,10005.401040387374
SC,313TT,Textile mills and textile product mills,0.09793421941435236,0.875616427943465,1.1420525792882517,0.9999999999999999,3644.653809495793,4162.386283747423
SC,321,Wood products,0.025138125902962643,1.0068196097405548,0.9932265823246015,1.0000000000000002,4395.786402138555,4366.0119048250335
SC,322,Paper products,0.03536152645655146,1.327704942741067,0.7535637857714644,1.0005103630394434,9665.261128358849,7283.39076635587
SC,323,Printing and related support activities,0.013287738039231953,1.0378976528585568,0.9634861368515673,1,1105.4666052263183,1065.101748887922
SC,325,Chemical products,0.02156985168933372,0.5580133776433938,1.795074757530658,1.0016757285720785,11582.96113938879,20792.281158775368
SC,326,Plastics and rubber products,0.036679184033539876,1.1197141915454467,0.8933978923872191,1.000350298802761,13373.895794516902,11948.210315827693
SC,327,Nonmetallic mineral products,0.0212669857230148,0.8601204700333825,1.1626278350998767,1.0000000000000002,2742.727442393911,3188.7712686194545
SC,331,Primary metals,0.023586096394662363,0.585901827676897,1.7099630086799493,1.001870452045468,4824.7264126009,8250.103692548655
SC,332,Fabricated metal products,0.019175954289946038,0.936219127331754,1.0685779146069905,1.0004230826993425,7698.929233379282,8226.90574491123
SC,333,Machinery,0.0276490881657712,0.7459649592453778,1.3410988168050988,1.0004127242220398,9681.189425279326,12983.431683508139
SC,334,Computer and electronic products,0.008117348090666974,0.5014582609977245,2.0647003706050615,1.0353610573249712,1706.2605488566837,3522.9167875731905
SC,335,"Electrical equipment, appliances, and components",0.03680730198747598,1.223880635419688,0.8197534421823771,1.0032803637056442,7256.139995532841,5948.245738295264
SC,3364OT,Other transportation equipment,0.0914802322552912,0.5905326497324872,1.6888935559797398,0.9973467867288387,6083.951401456632,10275.146316814013
SC,337,Furniture and related products,0.017796413314818665,1.0819977971528785,0.9242162993597185,1.0000000000000009,1685.0601393188854,1557.360046159872
SC,339,Miscellaneous manufacturing,0.008891353701632685,1.2532521672967352,0.7994128419906915,1.0018658767896764,2196.8162765629813,1756.1631429786219
SC,42,Wholesale trade,0.010294707812191694,1.253467730195772,0.797739676788974,0.9999409419517841,36236.79122185293,28907.526117190486
SC,441,Motor vehicle and parts dealers,0.014944670132745202,0.9657032068197511,1.0326742490719478,0.9972568339289586,8033.076046860616,8295.550774429637
SC,445,Food and beverage stores,0.014935669322511582,0.9274280009965487,1.0782508172337586,0.9999999999999998,5013.339909728686,5405.6378547355725
SC,452,General merchandise stores,0.013440580208323028,1.199939739069867,0.8333751833030796,1,5158.802493003154,4299.217973230888
SC,481,Air transportation,0.0014351948737204915,2.0347771374464374,0.5043803135324312,1.0263015305538572,784.7404242038675,428.40000000000003
SC,483,Water transportation,3.5711669745868037e-4,13.057057743764998,0.4790516365030066,6.255004880064878,240.97090597313516,115.43750685604252
SC,484,Truck transportation,0.01089133547404875,1.2186945214811116,0.8205501726426685,1,7133.135301887895,5853.095403447625
SC,485,Transit and ground passenger transportation,0.004144969301335924,0.8484531058200744,1.1836396675581056,1.0042627521115148,511.1384822037959,605.0037831518556
SC,486,Pipeline transportation,0.0014887158228263763,0.6249699508393031,1.7605234329778112,1.100274243359584,46.48787188173699,81.84298779706828
SC,487OS,Other transportation and support activities,0.012876562987361034,0.9162026396281672,1.0914616011211677,0.9999999999999993,4139.255530663275,4517.838468947387
SC,493,Warehousing and storage,0.01828248774265939,0.7918185362165073,1.2649519158743439,1.0016123744118892,2513.039937344529,3178.874683412703
SC,4A0,Other retail,0.015034565209254896,0.9296392640043878,1.0726982585373455,0.9972224195654467,22805.011119494775,24462.895713806844
SC,511,"Publishing industries, except internet (includes software)",0.0038845565165341943,1.379117976704911,0.7247976532787229,0.9995814731102203,3170.0397966782143,2297.6374054325297
SC,513,Broadcasting and telecommunications,0.01257314428929764,0.76733310587303,1.302843153045198,0.999714683091583,8345.228555606493,10872.523884269187
SC,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.007458928291698496,0.9357372087143117,1.108110115509656,1.036899866435099,9701.92688796417,10750.803324488214
SC,523,"Securities, commodity contracts, and investments",0.006719717332492213,0.5059992031821587,1.9757196343658752,0.9997125607004788,2963.961206004069,5855.956350200998
SC,524,Insurance carriers and related activities,0.006917157503687882,1.4857570099565358,0.6686394190789986,0.9934357040298881,15136.454402622561,10120.8300786853
SC,532RL,Rental and leasing services and lessors of intangible assets,0.008786135338859337,1.1447400289959482,0.864451805872388,0.9895725853199576,7183.418375062701,6209.718986659846
SC,5411,Legal services,0.010690357529574913,1.039936729385162,0.9615969623375322,1.0000000000000002,4671.3910074570285,4491.995402661543
SC,5412OP,"Miscellaneous professional, scientific, and technical services",0.010033910402127942,0.9117781400054559,1.0967580336966805,1.0000000000000007,20452.124240772006,22431.031567229318
SC,5415,Computer systems design and related services,0.006029555658054249,1.1281836903212807,0.886868538938266,1.0005506210892159,5168.429842493127,4583.717823016812
SC,561,Administrative and support services,0.012336745967331893,1.0206885278322684,0.9797587743261816,1.0000285409977376,16459.408446173544,16126.249845356993
SC,562,Waste management and remediation services,0.03066551784701556,0.8027853280790226,1.2454250886329699,0.9998089883760645,4191.451924600031,5220.139384695825
SC,621,Ambulatory health care services,0.011530656116162144,1.1361279717460713,0.8801825365351571,1.0000000000000004,18889.010832345517,16625.777467053937
SC,622,Hospitals,0.012216535746755828,0.49583088338137754,2.0002037494036107,0.9917627920095355,7338.86855859452,14679.232407281032
SC,623,Nursing and residential care facilities,0.011526248070706641,1.0548895657021844,0.94796652892699,0.9999999999999999,3911.132757611688,3707.622944405798
SC,624,Social assistance,0.0083515994625341,0.9584791595490569,1.0433195026071072,1.0000000000000007,2671.8583774802664,2787.601953429344
SC,711AS,"Performing arts, spectator sports, museums, and related activities",0.004413086282541635,1.1955649540709463,0.836445044870271,1.0000243816531962,1488.5058308612272,1245.0533264843793
SC,713,"Amusements, gambling, and recreation industries",0.01060918353386577,1.0193354636688248,0.9865398774415304,1.0056150833996478,2762.6098879202987,2725.4248202476515
SC,721,Accommodation,0.013027358419885749,1.2479695289038233,0.8014889778838571,1.0002338221513238,7640.973770264823,6124.156257166915
SC,722,Food services and drinking places,0.015575474885453326,0.9847399785525478,1.0154964983445507,1.0000000000000007,19692.209367025527,19997.369656882183
SC,81,"Other services, except government",0.010388325280236912,1.269922023156937,0.7888324661620896,1.0017557213604367,13504.242934220127,10652.585257452834
SC,ORE,Other real estate,0.010808442934762522,1.232254630057764,0.8113860176992569,0.9998341770740403,27461.54250049606,22281.91160935639
SD,212,"Mining, except oil and gas",0.0036710090715130947,0.5526144057640557,1.8088655987410223,0.9996051879553131,280.8230537086244,507.9711611869331
SD,22,Utilities,0.0036659973748260303,0.7375343848251152,1.3599649419766848,1.0030209068644982,1734.7786636507174,2359.2381646541385
SD,23,Construction,0.002954798325955857,0.8752756949115595,1.1424971649658833,1.0000000000000004,6238.750653221538,7127.75493423466
SD,311FT,Food and beverage and tobacco products,0.007101755202469439,0.6007533647759147,1.6645766110240714,1,4124.743563115862,6865.9516616347555
SD,321,Wood products,0.004056966093973805,1.0603571809165622,0.9430784437519537,1.0000000000000002,746.8489999677928,704.3371926073289
SD,322,Paper products,0.002537948913473187,0.3995049310941123,2.0010207260788877,0.7994176472900362,196.47273311208653,393.1460110666509
SD,325,Chemical products,0.00476332737582972,0.15869453857277444,2.003351457144157,0.31792093509058733,795.707989974221,1594.082761176104
SD,326,Plastics and rubber products,0.0021118442974807036,0.417092340354564,2.0007005976055217,0.8344768946040618,307.83590630822465,615.8874817153024
SD,327,Nonmetallic mineral products,0.004104857554871623,0.830010816414608,1.2048035763192735,1.0000000000000004,543.105995203837,654.336045342021
SD,332,Fabricated metal products,0.003124699203195611,0.6272875867879736,1.5948395979298888,1.0004230826993423,880.0737652422862,1403.576489907651
SD,333,Machinery,0.005365721009721393,0.7430211428228803,1.3464121901313326,1.0004127242220398,1628.604981710938,2192.773600284223
SD,334,Computer and electronic products,0.0012339752853883096,0.3750239892310589,2.070722114649943,0.7765704680249954,154.51607458738374,319.95985271699556
SD,335,"Electrical equipment, appliances, and components",0.002336547459987405,0.49204937198630333,2.006560727411289,0.9873269457751046,230.1433012310967,461.79650992710475
SD,337,Furniture and related products,0.004771527654477846,0.9962575999850457,1.0037564581841194,1.0000000000000007,347.5358235294117,348.8413273179834
SD,339,Miscellaneous manufacturing,0.013817705526052488,0.6385431960559536,1.5689868484666873,1.0018658767896762,1499.4931577866748,2352.685043933076
SD,42,Wholesale trade,0.002810516776082063,1.0469114572708087,0.955134204528173,0.9999409419517843,8567.71866735551,8183.321153965783
SD,441,Motor vehicle and parts dealers,0.0036023975422948074,0.9605120128015922,1.0382554519231781,0.9972568339289587,1891.3841180380525,1963.7398722339199
SD,445,Food and beverage stores,0.002010968953542916,1.1558107325265907,0.8651935579573741,0.9999999999999998,826.1288224900236,714.7613352612794
SD,452,General merchandise stores,0.0025146659639937886,1.0065844909744384,0.9934585809403199,0.9999999999999998,795.125010514507,789.9237646158991
SD,481,Air transportation,5.510035049604725e-4,1.118841219743981,0.9016119617899778,1.0087606270648628,150.40858130574128,135.6101760611168
SD,484,Truck transportation,0.0034134494056169092,0.9723799596227393,1.0284045759108167,0.9999999999999998,1741.687287782259,1791.1591765609746
SD,485,Transit and ground passenger transportation,0.0012722032018553004,0.8737485468201903,1.1493727294497962,1.0042627521115148,151.41710933302352,174.03469623949545
SD,486,Pipeline transportation,0.002412385044291852,0.4202324303149172,2.2005484867191676,0.9247418385998093,54.08966225233549,119.02692441652775
SD,487OS,Other transportation and support activities,0.0016230383728678766,0.9132558167089703,1.0949834446208322,0.9999999999999993,536.6262351790558,587.5968434702713
SD,493,Warehousing and storage,0.0010148608851317535,0.6525818780106996,1.5348455238523608,1.0016123744118894,241.8592374370686,371.21656798263007
SD,4A0,Other retail,0.003245728742846764,0.9906922196390048,1.0065915526507525,0.9972224195654464,5152.397478685385,5186.359777943744
SD,511,"Publishing industries, except internet (includes software)",3.030249217089531e-4,1.1408318445973125,0.8761865106097643,0.9995814731102202,218.7250817496034,191.64396616102042
SD,513,Broadcasting and telecommunications,0.002242015025407086,1.0747253289423455,0.9302048217989044,0.9997146830915831,2303.4496095192117,2142.6799335455744
SD,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0034643149323194985,2.9327454994798243,0.5184499332175494,1.5204817083493836,14517.89948053,9860.645999999999
SD,523,"Securities, commodity contracts, and investments",9.278068918477152e-4,0.8830211438462741,1.1321501955728024,0.9997125607004789,651.3396230478078,737.414281617891
SD,524,Insurance carriers and related activities,0.002061797601057669,0.9765196072156981,1.017322843995342,0.9934357040298883,2682.201584464318,2728.664944076052
SD,5415,Computer systems design and related services,6.060898126526092e-4,1.9184084716022072,0.5215524409426635,1.000550621089216,799.0184950478857,564.57
SD,561,Administrative and support services,0.001068274189748533,1.3346098905751906,0.7493040086543532,1.0000285409977376,1840.7453713348166,1379.277885653124
SD,562,Waste management and remediation services,0.001468099969155596,0.9206519962487958,1.0859792760454487,0.9998089883760645,220.5920323142721,239.55837555404744
SD,621,Ambulatory health care services,0.002540062793170623,1.047237758114059,0.9548929956468262,1.0000000000000004,3882.5937293732673,3707.461557120822
SD,622,Hospitals,0.004160224791013895,1.196760676655916,0.8356740777081427,1.0001018747018051,5687.433810224239,4752.841003885249
SD,623,Nursing and residential care facilities,0.003461948787713791,0.9701629493434673,1.0307546795893656,0.9999999999999999,1042.775090963681,1074.8453047700405
SD,624,Social assistance,0.0018032808189347984,1.1042678252552758,0.9055774125890412,1.0000000000000007,671.5583022326817,608.1480297385613
SD,711AS,"Performing arts, spectator sports, museums, and related activities",0.0010822606740023984,0.9603778897612532,1.0412821789366675,1.0000243816531962,264.7326072738315,275.6613461376803
SD,713,"Amusements, gambling, and recreation industries",0.0031074754816343025,0.8705900091635604,1.1550960530385777,1.0056150833996478,625.6287422166873,722.6612908019853
SD,721,Accommodation,0.0033280846622462472,1.381463106195265,0.7240394750071194,1.0002338221513236,2368.549354335583,1714.923231041587
SD,722,Food services and drinking places,0.002229801416476225,0.9798303971720497,1.0205847898638003,1.0000000000000007,2728.1913033558094,2784.350548043636
SD,81,"Other services, except government",0.0025060142102022293,1.0894519185000058,0.9195042978488558,1.0017557213604364,2774.0458677615843,2550.7470978366355
SD,ORE,Other real estate,0.0013144999701412967,1.4592297587110488,0.6851794044806233,0.9998341770740404,3754.625422639237,2572.592011131761
TN,211,Oil and gas extraction,3.067641126936383e-5,2.279620637597312,0.5172142205530575,1.1790522112315576,33.7138608545439,18.462000000000003
TN,212,"Mining, except oil and gas",0.011791133495469163,1.4595778155537484,0.6848591265934479,0.9996051879553132,2108.9712568082628,1444.348212948393
TN,213,Support activities for mining,4.617631379057884e-4,1.2251858040766104,0.8160585383601797,0.9998233364944004,67.6023674427705,55.16748916503509
TN,22,Utilities,0.006105348050653567,2.462578420004159,0.501510453432249,1.2350088200287577,9227.680324289218,6563.9039999999995
TN,23,Construction,0.01904389225962149,0.9125111843864991,1.0958769789460956,1.0000000000000004,42831.48531992534,46938.038736173825
TN,311FT,Food and beverage and tobacco products,0.030891717425786704,1.4263220315131433,0.7011039428025444,0.9999999999999998,40251.35880859544,28220.38636386619
TN,313TT,Textile mills and textile product mills,0.031133700892578657,0.8167014097300518,1.224437705244729,1,1092.6911807966112,1337.932281955756
TN,321,Wood products,0.026936267317294225,1.1817298723515468,0.8462170783667178,1.0000000000000002,5197.514812071242,4398.225799038667
TN,322,Paper products,0.03177767250011332,1.5855178921471107,0.6310306354755488,1.0005103630394436,10014.666930735468,6319.561637377967
TN,323,Printing and related support activities,0.029881658835712466,0.850179900982638,1.1762216430242587,0.9999999999999999,2085.5835440970604,2453.108502902201
TN,324,Petroleum and coal products,0.010532655508015302,0.6561606719749914,1.530691334373794,1.0043794545490052,4544.328741777454,6955.964625584515
