state,bea,industry,output_type1,output_type2,direct_jobs,jobs_type1,jobs_type2,labor_type2,va_type2,jobs_multiplier,direct_jobs_se,jobs_type2_se,labor_type2_se,output_type2_se
UT,324,Petroleum and coal products,1.1272761725295768,1.1718745734864358,0.11685115386367168,0.3404221725493961,0.5110544820420384,0.061429799293342496,0.3775113585301811,4.3735510103586765,0.119084398663546,0.688082028355766,0.07310073315840203,1.1803477411354024
UT,325,Chemical products,1.3683978085690522,1.6894598980752054,2.6204904205558646,3.60105276613401,4.829427879312638,0.4422306471961214,0.9062026063123018,1.8429481143793718,2.732787885964901,5.94581725828423,0.48166102037587183,1.718086584360662
UT,326,Plastics and rubber products,1.3724742496667153,1.6407231753343299,2.650864642367939,3.6473019318762634,4.673615268757127,0.36948584054293965,0.676172156966573,1.763053154076673,2.7040643538683105,5.552860085706417,0.4029762282026367,1.6650373966768972
UT,42,Wholesale trade,1.362014051776509,1.7060024444426856,2.512723325969244,3.79480871050951,5.110899256806632,0.4738093175395,0.9931286382747501,2.0340079641817237,2.8906895025063135,7.054945426429994,0.5477012886381627,1.759648456515983
UT,441,Motor vehicle and parts dealers,1.2285349415389342,1.5762749606267958,3.78737846550661,4.521901129948698,5.852345300298506,0.4789768045606291,1.006311483776965,1.5452232602573241,4.527656182338868,7.8476965530910725,0.5555681706891221,1.6318807496042362
UT,445,Food and beverage stores,1.310222813984987,1.7382325028478465,9.435043078250084,10.315169007992274,11.952722824474224,0.5895401789827486,1.0958406095616924,1.2668434818308316,10.911939185471978,15.01119315758915,0.6729996169333412,1.7988245529631406
UT,452,General merchandise stores,1.262936997036327,1.6748844887528385,10.416233086132651,11.143850291952003,12.719950564454669,0.5674161223856347,1.0459181270557214,1.2211660836765457,11.87629781685227,15.485922168848333,0.641693620569325,1.728810395791048
UT,4A0,Other retail,1.248992146071562,1.5392141077850197,4.516760796032943,5.303739422888283,6.414121017971812,0.3997514815794245,0.9294345491493533,1.420070999466103,6.259609159993325,9.40825496342174,0.4736689145478813,1.5928786053277668
UT,481,Air transportation,1.2394147292930568,1.4969298283106562,1.724422867162493,2.30306955300092,3.2883155513295024,0.3547010769053873,0.801154784636646,1.9069078785416287,1.8329491763361299,4.24595740640763,0.3769024767025155,1.5130481770818722
UT,482,Rail transportation,1.4407029299997036,1.5989734016287198,1.6988470203555541,2.701514530250436,3.3070531935014364,0.2180016121124585,0.9100734881392253,1.9466456684306386,1.6988470203555541,4.134755077427992,0.24085751942279987,1.6155669267612336
UT,483,Water transportation,1.7917799165384267,2.2848764586135633,2.5975758941580898,5.421738887002243,7.308313292629561,0.6791907548707269,1.0672301557250425,2.813512902189249,3.692087367715997,10.95844215509668,0.7673305570597879,2.348866481102732
UT,484,Truck transportation,1.4275953752255266,1.8026010445362466,3.5224308775557454,4.947674134223761,6.382435965465618,0.5165324878330625,0.9379025480320631,1.8119407271078836,4.94791902200908,9.84384106758407,0.6239560200635816,1.8805911701386604
UT,485,Transit and ground passenger transportation,1.6292458468311357,1.9210978736633286,2.2449462528489206,4.411573499054058,5.528191680424665,0.40199673187832624,0.9925488841812611,2.4625051372206275,28.5755781593831,34.690816881268944,0.6958313452926234,2.1344235568790118
UT,486,Pipeline transportation,1.3996218789243868,1.873106261802764,2.3500549943258218,3.686066534404236,5.497605334581991,0.6521769835848126,1.1978664977800118,2.3393517802161607,2.501860463731708,7.197839789804046,0.6990367965318292,1.9071267657050277
UT,487OS,Other transportation and support activities,1.3330318080551844,1.829039994972991,6.7832677867796605,8.02060983291931,9.918324115162564,0.6832012519841042,1.068310511198081,1.4621749320427853,15.65852947307372,20.87189756887177,0.783712451196489,1.9020117255450402
UT,493,Warehousing and storage,1.3616692397074026,2.0176259742393814,9.61562948875972,10.853751530426615,13.363424750520588,0.9035142445217651,1.2397070122161433,1.3897607812511796,10.144623955222896,15.91504710642422,0.9655658898937242,2.0626758391610704
UT,511,"Publishing industries, except internet (includes software)",1.2200058860782372,1.5840384847046196,2.035009979098662,2.6746986543969573,4.067477805701346,0.5014181896674721,1.0349642328845523,1.998750791140049,2.167970282559237,5.084945009753257,0.5320821168895783,1.6063006788985645
UT,512,Motion picture and sound recording industries,1.370576571100876,1.6765463164459904,5.616212141613608,6.961829658227562,8.13246185944962,0.4214424652705972,0.9642528556990199,1.4480332391990205,9.480073452255615,14.75607998458964,0.6032173650795855,1.8085159787081437
UT,513,Broadcasting and telecommunications,1.4391440351194764,1.6630639976794475,1.2029779555321927,2.675472688866369,3.5321845783817025,0.3084271647124161,0.9052099631323868,2.936200586334999,1.4321812173258408,5.653805257680059,0.3674101337016292,1.7058859852305617
UT,514,"Data processing, internet publishing, and other information services",1.3889451651620617,1.7290643218355997,1.3483419661894898,2.7180602936311784,4.0193472447493095,0.46847983519603714,1.0284982557459923,2.980955384862989,1.8365535309342835,6.029242492016997,0.5265255358962573,1.771205847014421
UT,521CI,"Federal Reserve banks, credit intermediation, and related activities",1.1908720406637874,1.3845145341798006,1.5364067207761276,2.0396359329114744,2.7805070219111174,0.2667230047744885,0.8970590245714979,1.8097467189589767,1.6017275727339855,3.441230344259955,0.28257602265895015,1.3960239197894013
UT,523,"Securities, commodity contracts, and investments",1.5728620592984408,2.1177066767804047,2.8489029843440283,4.550659390223782,6.6352205718121455,0.7504685096299863,1.0968675077567407,2.329044059511887,5.485869126705207,11.412937720091726,0.8083189908830919,2.1597064714753706
UT,524,Insurance carriers and related activities,1.3253391912782853,1.6917355184798104,2.3580163104720153,3.298510092899284,4.7003328075856965,0.5046739873830759,0.9202930463739182,1.9933419403043944,3.2893495209874346,6.7787871032587645,0.53232123045806,1.7118075819765817
UT,525,"Funds, trusts, and other financial vehicles",1.3307583126214075,1.4637927957587733,0.33982639614896254,1.1835502393061084,1.692536674085385,0.18324158317081884,0.34518850770645026,4.980592129586848,0.33982639614896254,2.4764908505314427,0.19811440108660347,1.4745905503403738
UT,HS,Housing,1.1085824489903955,1.1386225031021961,0,0.25557466839002607,0.3705071256173307,0.04137714481364641,0.9855963218095486,NA,0,0.5388132333892066,0.04746583009569596,1.1430429249598728
UT,ORE,Other real estate,1.513900526986072,1.7065195953350167,0.9981606310634775,2.808825079736766,3.545780570954806,0.26531333982561356,0.8096467321431134,3.5523145880608404,5.381153327633253,10.271740994917835,0.5255923683278522,1.8954837236137607
UT,532RL,Rental and leasing services and lessors of intangible assets,1.2360254780808613,1.328693739939271,0.5174678469208185,1.250369631032885,1.6049159644959319,0.12764118454227807,0.7206705362556656,3.101479587661244,0.9363082998603643,2.6972986269442503,0.1579444124136866,1.3506940642516223
UT,5411,Legal services,1.234037921475254,1.787342471813118,4.081269825804171,4.858936828613506,6.975865490882423,0.7621212139024065,1.2721532730546936,1.7092389840967948,5.822387590893936,10.520107093798517,0.8798713155608091,1.8728297484586982
UT,5415,Computer systems design and related services,1.181950179689347,1.7877460595178698,3.8289918791672677,4.539967906216832,6.857727015030102,0.8344227262003676,1.1631053093258448,1.791000668437439,4.780557947588451,9.265453674933752,0.8949402968389106,1.8316821770263199
UT,5412OP,"Miscellaneous professional, scientific, and technical services",1.2809252473343125,1.7514291970598939,4.224669571662294,5.17198147760682,6.972117218902671,0.6480717375119661,1.079196549998063,1.6503343280784277,8.481380705319685,13.061534146566908,0.7986969787831106,1.860784021293583
UT,55,Management of companies and enterprises,1.4059301063786087,2.022708909975943,4.213733530599043,5.407251662580177,7.767031148973063,0.8495505959960786,1.2417930358257525,1.8432658573616225,4.213733530599043,9.770269279516848,0.9066307475507684,2.0641494407118186
UT,561,Administrative and support services,1.3249146698090488,1.846207671563304,7.655505003754006,8.845572755810583,10.840026074837022,0.7180285342912617,1.1046038675900294,1.415977923013757,11.42233469310126,16.355005410369724,0.8105165935651246,1.9133545546504593
UT,562,Waste management and remediation services,1.4567864413718234,1.8258376513926835,3.1996206946234076,4.642049937305843,6.0540301638576155,0.5083308207053475,0.9586364476165845,1.892108703394347,3.5616816451629085,7.946697886544691,0.5649836005302132,1.8669679077017562
UT,61,Educational services,1.239867254392719,1.7927709726906926,6.9178732711852815,7.564895602328771,9.680290691751626,0.7615691081938487,1.1179713082562404,1.3993159909523816,10.772755712052277,15.173883563269483,0.8439187270742573,1.8525572875366065
UT,621,Ambulatory health care services,1.2732996563297194,1.81620569602285,6.873780619521766,7.878581389567687,9.955725623504497,0.747798314243435,1.154831261322474,1.4483624332190503,8.647178192365319,13.565642307385618,0.8942625477548035,1.9225396037861964
UT,622,Hospitals,1.4393878850798185,1.9750660576910912,4.936265814326791,6.558119082705481,8.6076096872201,0.7378426563133005,1.1167142892874151,1.7437492248164128,4.936265814326791,10.642064086708908,0.7968845694177946,2.017930839021732
UT,623,Nursing and residential care facilities,1.3487333374148893,1.9229123907401138,11.22154103703459,12.403212056657997,14.600006018530147,0.7908737364446881,1.1461457620293136,1.3010696098107708,11.931042004407107,17.220005447815055,0.8689158173473127,1.9795714073027837
UT,624,Social assistance,1.4780575585318285,2.0803955942025194,13.414262272351689,14.905226431661735,17.20975591963978,0.8296598946179387,1.1913081255662354,1.282944642815806,19.01162884375083,25.046701399296804,0.9496143844214882,2.1674832697993054
UT,711AS,"Performing arts, spectator sports, museums, and related activities",1.3861283796923376,1.794488434982557,4.366050935613718,5.681706653869716,7.24408148892523,0.5624747905235832,1.0688563154238673,1.659183916027072,23.604692795228676,29.709742989942484,0.7533505581929955,1.9330653816337795
UT,713,"Amusements, gambling, and recreation industries",1.3693209806109121,1.742213700073068,9.123932221465338,10.137894703342296,11.56457244401661,0.5136221125207316,0.9616369832298588,1.2674987235009616,10.625073369704163,14.670410125112038,0.5824798130894138,1.7922048016924135
UT,721,Accommodation,1.2797411399964571,1.619401407153536,6.178215860225735,7.124921813678143,8.424453065571285,0.4678477611689613,1.0141598542013022,1.3635737656572393,6.884004290631726,10.126691613936442,0.5106860546039481,1.6505022638859168
UT,722,Food services and drinking places,1.4731564493526197,1.8999578197284337,11.460566352594808,12.759642240998856,14.392573062718107,0.5878758421332404,1.0150745114015922,1.2558343645433767,12.129528536518164,16.73863063004201,0.6510436555046435,1.9458180292800418
UT,81,"Other services, except government",1.250543371230735,1.700519402510644,3.5409842128955478,4.239528360461652,5.961124825498472,0.6197966002206633,0.9848771700875547,1.6834655189337648,8.521235434295665,12.718467418889324,0.7789934432355312,1.8160972607735273
UT,GFGD,Federal general government (defense),1.3345175804875145,1.81280850672677,1.9001772006419275,2.9183721884515252,4.748300697155751,0.658797512294782,1.0975519939158114,2.498872576490054,1.9001772006419275,5.947069379232061,0.6944852413070295,1.8387180110070558
UT,GFGN,Federal general government (nondefense),1.2652167231879703,1.774984486000054,3.964270942664282,4.818671212118259,6.769029269970212,0.702153680040092,1.1396680843339715,1.7075092413892694,3.964270942664282,8.106516549590475,0.7405463371499523,1.802857784224721
UT,GFE,Federal government enterprises,1.386267301047065,2.0462067431756346,8.662108522824377,9.676720915801178,12.201631870447498,0.9090000225553609,1.2330135208414967,1.4086214503427879,8.662108522824377,13.848580195304189,0.9611313366484294,2.08405438837513
UT,GSLG,State and local general government,1.309417307846526,1.8687095880496087,6.765570010111693,7.643384135198522,9.7832216945041,0.770368707892133,1.1231656883210286,1.446030664065597,6.765570010111693,11.175441255617537,0.8118377862385099,1.8988163864549163
UT,GSLE,State and local government enterprises,1.4415029776263273,1.804526221169887,1.3520444217515644,2.5412780203354925,3.9301954056306734,0.5000279048405892,0.7964625656478362,2.9068537559876413,1.3520444217515644,5.117050736276385,0.5450206457414326,1.8371912196222162
VT,111CA,Farms,1.355788200931721,1.5632282569235116,3.103887217326714,4.1339261059144645,4.977385921110941,0.27029510988880123,0.6955023970407995,1.6035975448224618,9.397806215702957,13.789917510764212,0.4072206635264291,1.6683128236586675
VT,113FF,"Forestry, fishing, and related activities",1.1050102651136167,1.4802916726992026,3.4628472913718253,3.815460792318678,5.341370458971196,0.48899297109033235,1.085258758015803,1.5424793557255547,26.479779963210223,33.032296283268664,1.1288395556162265,1.9713468433784342
VT,211,Oil and gas extraction,1.1529967980167117,1.2581468462876124,0.23917064654992898,0.6626792195373168,1.0902236484974857,0.13701087630501324,0.6885500878845062,4.558350551056824,0.40937732560328466,2.316268986115132,0.3205093196176867,1.3989741345461646
VT,212,"Mining, except oil and gas",1.150841456818244,1.2532368055385774,0.8308447085810476,1.1695727299072205,1.5859164369878311,0.13342149327013342,0.7570809811165548,1.9088000689037636,0.9982584627732745,2.173734211223193,0.1645201487468789,1.2771037072965108
VT,213,Support activities for mining,1.1268567938469765,1.5038127555313352,2.6907111088582005,3.0672578038508704,4.599976276468724,0.4911749208684415,0.9899012869147463,1.7095764243604425,2.9693957340422417,7.331339854809557,0.906793736855724,1.8227826048013132
VT,22,Utilities,1.1072364426565124,1.2520496932326146,0.7710307284681848,1.0281796140402342,1.6169962578891695,0.18869216598828678,0.8528393569209527,2.09718782687387,0.9734198699705691,2.922234047479945,0.36629118314202913,1.3883494216206544
VT,23,Construction,1.3087116672713812,1.7922334888471207,5.121633643836437,6.195050311777473,8.161069961742662,0.630030604608112,0.9842088689063414,1.5934505529430039,10.178831691621026,15.15832923980247,0.8313820702793013,1.9467622160965476
VT,321,Wood products,1.3291012520137029,1.6660884865251548,3.6997150530261314,4.846491558512852,6.216695539540749,0.4390955312266264,0.739263077205585,1.680317389431353,4.695399244374429,9.36334032360328,0.5316173800284237,1.7370950892853918
VT,327,Nonmetallic mineral products,1.2385118695983661,1.6350037153804664,4.205074837269393,4.929200016383199,6.541352198715411,0.5166302453655737,0.8479375295334413,1.5555852040348235,4.5497576304713405,7.854331781137622,0.563618102874542,1.6710649071519503
VT,331,Primary metals,1.452219736224198,1.6959495630310601,1.5697177503534094,2.792680516983723,3.7836960356284024,0.317580806681554,0.6607252551367175,2.4104308145693922,1.7371195277969071,4.9645968388539865,0.3586571435004471,1.7274739128913077
VT,332,Fabricated metal products,1.251412315998623,1.6150030847157153,3.921413870660908,4.695414398495601,6.173789445797945,0.47376002824078495,0.7930411827964673,1.5743784383456128,4.3707887985467195,7.722819185273418,0.5314657714898678,1.6592898001341427
VT,333,Machinery,1.1601984369997689,1.4371311769967363,2.6177371853145424,3.1111536034712017,4.237173535267498,0.3608443173205156,0.6964281189356331,1.6186397775292203,2.668745445804995,4.91035074456717,0.385416139465234,1.455989010435223
VT,334,Computer and electronic products,1.1234354043629258,1.8957572718545788,8.312024399363283,8.755233615088377,11.895526151706715,1.0063380625554927,1.2934700724622077,1.4311226218991773,8.407565733698364,13.468135357278175,1.0602288191448284,1.9371161464895303
VT,335,"Electrical equipment, appliances, and components",1.2292831775164739,1.661939715936098,4.304147938053471,5.0348324549813235,6.794031767737999,0.5637529648606973,0.8383249719794883,1.5784847234620298,4.391032583091031,7.8578704022861645,0.6018324980751092,1.6911641458763522
VT,3361MV,"Motor vehicles, bodies and trailers, and parts",1.501566901086152,1.8193443091536214,2.2064537053266045,3.6990043481310617,4.991100383299941,0.4140650609792282,0.6788799679223305,2.262046274186907,2.2064537053266045,6.005057666494827,0.4514951814898858,1.8480703423315956
VT,3364OT,Other transportation equipment,1.2548606889357774,1.6023016928185643,2.6436163356338462,3.4529207710658296,4.865630209103448,0.4527168288466431,0.808314810252509,1.8405205564508818,2.6436163356338462,5.683808249129009,0.4830385309690758,1.6255723157633581
VT,337,Furniture and related products,1.1827561135997169,1.5385288009107536,5.172961440800271,5.79998742543104,7.246573831593588,0.4635730411487045,0.7062190860786024,1.4008559535043672,5.976771580934949,9.044504644673601,0.5213658454383061,1.5828823319927252
VT,339,Miscellaneous manufacturing,1.1429643622426995,1.5784342654038597,4.949325545259272,5.419545322140363,7.190183891860358,0.5674187888421606,0.9506199791849446,1.45276034605311,6.643711185380954,10.09245149558933,0.6579696231036107,1.6479281979319975
VT,311FT,Food and beverage and tobacco products,1.381902292913309,1.6099377021686663,2.3550923900892617,3.423448755106384,4.350650125300711,0.2971309263706212,0.581812621006802,1.8473373459186517,2.682244913455753,6.1883387454589265,0.3441202596019569,1.6460000264946033
VT,313TT,Textile mills and textile product mills,1.3584867231232012,1.6757737645599997,3.290224416393959,4.415208465482556,5.705310649725654,0.41342611156471504,0.7233241398994499,1.7340186952896652,4.591657374130634,8.362383516596868,0.48412482534154627,1.730032034901802
VT,315AL,Apparel and leather and allied products,1.0556240648013477,1.3540052676290442,4.116581609856744,4.293538844127349,5.506769109573828,0.388791738516774,0.7358946556521291,1.3377043458554103,5.438723692337139,7.591169617294399,0.4489100815400649,1.4001435512554694
VT,322,Paper products,1.3501854685290355,1.6434335079065228,2.2514934574578835,3.245060066886042,4.437418678232799,0.38210320880047516,0.72368276302905,1.97087789153205,2.2514934574578835,5.59868398686706,0.4226985342250632,1.6745887018815302
VT,323,Printing and related support activities,1.3342464730937456,1.9090541061590354,7.77690410889534,8.859545493840212,11.196737014738972,0.7489763324709732,1.020287111941142,1.4397421979180605,8.922767014444235,13.896042766712197,0.8053966018032204,1.9523542747568619
VT,324,Petroleum and coal products,1.1783400600518907,1.3165668808682645,0.4188025858515629,0.9477628635041364,1.5097988125572432,0.18011002524806577,0.4704398479972511,3.6050369877428707,0.43139794961878614,2.0035065019745137,0.19933197742005587,1.3313189155479503
VT,325,Chemical products,1.3080435820837204,1.7795859957221407,2.6949896165038756,3.590250629576141,5.507561513258623,0.6144213946638734,0.9757898857696454,2.043629956691042,2.8031524437488677,6.980881979954633,0.6782911900870084,1.8286033602767933
VT,326,Plastics and rubber products,1.2712077336739844,1.5748062416341053,2.9871091168629786,3.80763155865936,5.042075601752493,0.39558990513580095,0.6566571383231116,1.6879449007365395,3.024403722545294,6.02986005235235,0.43213518046417954,1.6028531935877433
VT,42,Wholesale trade,1.2617855131766722,1.5753550997130605,2.4320425096999045,3.3564623806368497,4.631449240077758,0.40858225498162126,0.9235806263531091,1.9043455127144315,2.821152761471874,6.358639637617737,0.4761994250874802,1.627248415720651
VT,441,Motor vehicle and parts dealers,1.1376620908161585,1.5036332723362777,4.209639466314584,4.650272921463997,6.138326825307972,0.4768617143500482,0.9722246224504559,1.4581597484598596,4.7275681045219295,7.802262549405729,0.5477071273113754,1.5580041280928063
VT,445,Food and beverage stores,1.1200961722878153,1.5553179249575442,10.486971415798815,10.813458319555627,12.583087899152476,0.5670954478941963,1.0058870108740747,1.1998781535912098,11.096245640084936,14.369087078190795,0.6359277847324865,1.6081438299976125
VT,452,General merchandise stores,1.3051113539393286,1.7821618190990636,11.577555897585869,12.452959172340098,14.392666020466612,0.6215984048324682,1.1132142089592987,1.2431523671993452,14.201404375261955,18.907632238262625,0.7581206766647086,1.8869368841183944
VT,4A0,Other retail,1.1596726586247712,1.4607239365959677,5.020341822200071,5.511102113774758,6.735189014774721,0.39227085565677505,0.8915397879765554,1.3415797675352612,6.808620257296672,9.662747856604817,0.4699851697102974,1.5203663831990828
VT,481,Air transportation,1.3870824760229972,1.5885637235259984,1.3766932191689738,2.825738454861411,3.644969509210738,0.2625307618337314,0.8671296406446156,2.6476265434146504,1.902335547846128,5.615958625562349,0.3019808327467273,1.6188399831388296
VT,482,Rail transportation,1.4477096350662106,1.994469367272718,1.6988470203555541,3.126251185171305,5.349398785469038,0.7124298207159101,1.1653638279617025,3.1488407851752624,1.6988470203555541,7.174395933995907,0.7722908173632117,2.0404101484483332
VT,483,Water transportation,1.5641354929746563,1.8205383240620825,0.906302548299987,3.094681173771663,4.1372256500102065,0.33409377505817356,0.8199871381970315,4.5649498147949386,1.2366957010123718,6.470094642939751,0.40313405566200156,1.8735238171405137
VT,484,Truck transportation,1.329245037216071,1.6946961874830728,3.143708206025389,4.3770344956761,5.8629739310170965,0.47618411182996306,0.8938488976612851,1.8649866803095232,4.798995602799711,9.45803601880083,0.6069010862271432,1.7950159324432522
VT,485,Transit and ground passenger transportation,1.3276533029978332,1.7331312406059494,5.6376551762174465,6.722183255678925,8.370873257646176,0.5283391540716146,0.9056272579958904,1.4848146961805788,11.289841133634972,15.773016256372312,0.6381794951419797,1.8174290531382142
VT,486,Pipeline transportation,1.3828561787545277,1.936981990973198,2.3500549943258218,3.691036243725004,5.944134628870332,0.722027848429597,1.247679484047343,2.5293597993333647,2.501860463731708,8.088434156516481,0.8183632688915778,2.0109153485646365
VT,487OS,Other transportation and support activities,1.2815942171269412,1.789753057470992,6.104877342244041,7.141194259970556,9.207389043412055,0.6621327252109753,1.0622369907191844,1.508202135315562,13.428051969627905,18.404938132161963,0.7571524112988928,1.8626766446217495
VT,493,Warehousing and storage,1.333292775767984,2.0256165939424675,10.884872227535755,11.980698266456786,14.79571543824487,0.902100327814764,1.2605228793319951,1.3592916048032009,11.319992911314225,17.409170553573823,0.9911327654483492,2.09394522132827
VT,511,"Publishing industries, except internet (includes software)",1.2244194488497795,1.6530605015317819,2.8272418955658414,3.613198406514408,5.356070588804472,0.5585207730666958,1.0788851139014632,1.8944507709809928,3.4141362188354085,7.420645888705496,0.6462561725231335,1.7203937070166773
VT,512,Motion picture and sound recording industries,1.338244063749762,1.6500511553982684,4.130446865524379,5.2273144535367235,6.495134936140188,0.40628571805137004,0.9555412627163514,1.572501752861939,10.109864724790263,16.410145380542478,0.8172128058289887,1.965420301855268
VT,513,Broadcasting and telecommunications,1.3462627452149694,1.5751574490134128,1.7039521384408645,2.8043254249799845,3.7350207221935983,0.29825059013006444,0.8617687557357666,2.1919751370547207,1.9269910615095407,5.9965026603172715,0.3718685623337885,1.6316561266336822
VT,514,"Data processing, internet publishing, and other information services",1.4060917178941568,1.7637511969950264,1.8428243163288827,3.3151250927613445,4.769383272086301,0.4660315373717752,1.0575168728612525,2.588083535595764,2.569038685601588,7.3985531428144995,0.5598702088447819,1.8357684054179384
VT,521CI,"Federal Reserve banks, credit intermediation, and related activities",1.266709790366453,1.6395212707223394,3.0244485997913166,3.926680251396758,5.44254709216037,0.4857746473737439,1.0472680154485854,1.7995171392682618,3.0757209602113793,6.878351872553137,0.5371547686815082,1.6789533390469655
VT,523,"Securities, commodity contracts, and investments",1.4688209326001718,2.013926738090368,1.7648704861722546,3.2108522788838525,5.427274945003285,0.7102747484884396,1.0453091752683388,3.07516896425315,3.0411587019405775,8.931643889439618,0.8192962075735637,2.097596093359979
VT,524,Insurance carriers and related activities,1.326269277762197,1.637237427152516,1.6207326409074587,2.303633728030776,3.5680430368439735,0.40519257338949316,0.8906837007997018,2.2015000789064154,1.9237588014156415,4.771041509106437,0.4445532325151492,1.6674450670031191
VT,525,"Funds, trusts, and other financial vehicles",2.242159336758282,2.73271760126629,0.40111664046402506,3.315417355385275,5.310047472248548,0.6391991140674359,1.031663665993597,13.23816300940721,0.40111664046402506,8.1542767617746,0.7324179664885517,2.8042591248021114
VT,HS,Housing,1.0473688701211314,1.0677427445332024,0,0.17259513244787295,0.25543614530954417,0.026547228772871814,0.9424432346000038,NA,0,0.40834711172122734,0.03178756039997691,1.0717644772481938
VT,ORE,Other real estate,1.3777526337746837,1.520840059050283,0.7790111948661221,2.03441240564505,2.616211772709785,0.1864434096571229,0.7030813672766977,3.358375065661793,3.9611157675532964,8.095703828456191,0.46840901158679477,1.737236723703641
VT,532RL,Rental and leasing services and lessors of intangible assets,1.4765634768839107,1.7289794237537874,1.5125586310180346,3.2133289133021963,4.239662554033261,0.32889885114367445,0.9564331422444713,2.8029740250000996,2.305037247837746,6.884078282415775,0.4225170040824105,1.8008273935355892
VT,5411,Legal services,1.1403909157432304,1.5596086477398625,3.08767743309723,3.5248066878742295,5.229363259971181,0.5462421536458145,1.146768955188655,1.6936235644037594,4.669510145312803,8.421464968675759,0.7022563590511806,1.6793429467366803
VT,5415,Computer systems design and related services,1.1551346464697,1.781492204101456,3.6844054259983037,4.311005762360053,6.8578014006523365,0.8161460623422578,1.1715702375514474,1.8613047717988824,4.7655394998131,9.618774091027259,0.9107864158141125,1.8541246695254905
VT,5412OP,"Miscellaneous professional, scientific, and technical services",1.196254347161775,1.6517265967569463,3.438006562290546,4.11815728680418,5.97012622131831,0.5934819153755868,1.0311630153629043,1.7365080936147947,7.943160877186541,12.579295179768897,0.8206197515419118,1.8260452718953177
VT,55,Management of companies and enterprises,1.3669994379003299,2.0180418132132028,3.8163266619603,4.948800870640032,7.595965994757649,0.8483104650937052,1.2524594728487366,1.9903867429566142,3.8163266619603,9.817281351960384,0.9307336512834303,2.0812981198672618
VT,561,Administrative and support services,1.2085053256973344,1.6752047294598125,5.664311956974632,6.461492230291323,8.35911123626279,0.6081109360576429,1.015461514703963,1.4757505059321412,10.26020229696844,14.859320607116482,0.7776405576972258,1.805311538346031
VT,562,Waste management and remediation services,1.2133400379827166,1.459428695938318,2.444999189360368,3.1078958181099408,4.108502441400653,0.3206543718206952,0.7580584044209774,1.680369653813861,2.76746030157534,5.2995351975947225,0.3710745042735336,1.4981240134504745
VT,61,Educational services,1.1172192241495351,1.6624784294051742,7.570796628822708,7.90423207612068,10.121278472007216,0.7104746289129747,1.0579706020394817,1.3368842102394605,10.627020347407635,14.64908244817305,0.8089660517434556,1.7380664275567919
VT,621,Ambulatory health care services,1.139141068173079,1.6891994755898891,5.751393421444703,6.261658609900952,8.498218759525157,0.716728005915454,1.0958267825290722,1.4775930173440428,7.948714827101563,12.379851812680005,0.8670965442806189,1.8046009640988954
VT,622,Hospitals,1.167993985779992,1.6592466470990945,4.777915402600883,5.366456961826153,7.36391052473585,0.6401039155121913,0.9507056474231731,1.5412392025039343,4.777915402600883,8.661981484216108,0.6884491847252562,1.696349594897972
VT,623,Nursing and residential care facilities,1.1747919844026895,1.7519268029550363,9.325443269673688,9.875545950704879,12.22219990368531,0.7520086632035718,1.0669382001435435,1.3106293770969435,9.604443440857892,13.990187191521779,0.8180508242026793,1.8026113661389935
VT,624,Social assistance,1.1509033265220703,1.7066372160221182,13.436632875422664,13.891843614308435,16.151480507940402,0.7241231786848901,1.0084931724979322,1.2020482108641626,16.54494811130772,20.871603276720847,0.8535650262703778,1.8059783551269317
VT,711AS,"Performing arts, spectator sports, museums, and related activities",1.251470547372256,1.4660660034900295,2.9840300210330426,3.817165121856025,4.689719088801854,0.2796186209826655,0.8846681538544333,1.5716058671481858,21.47034747980457,27.629862214825124,0.8363869429466768,1.8933621241271512
VT,713,"Amusements, gambling, and recreation industries",1.228091732024907,1.5288190880692432,6.437736037109362,7.073346672890874,8.296116493989066,0.39184878426657194,0.8473360861715593,1.2886698749633954,7.9097158553360165,11.260191372442161,0.512353898708785,1.6213016627539039
VT,721,Accommodation,1.045924589058173,1.2651658851345655,4.09529778244199,4.2655279368552,5.156972080503855,0.28567216650518623,0.8166392235009823,1.2592422711270579,4.48755702816326,6.242738005849786,0.360378445274041,1.3224997919785513
VT,722,Food services and drinking places,1.2863070939681778,1.6734740080263126,8.897022917260866,9.731611061636022,11.30584768734629,0.5044798271014431,0.8970534584678116,1.2707450337586665,9.540425646066547,13.67312797849005,0.6442267796012076,1.7807238789661128
VT,81,"Other services, except government",1.1910008128964293,1.6037682623581955,4.879311804478511,5.420585371926839,7.098914829454181,0.5378374132101272,0.9371737147725576,1.4549008372324947,9.910700306218187,14.48697093478994,0.8482812448900722,1.8420207629398255
VT,GFGD,Federal general government (defense),1.206124228077082,1.7266596526834537,1.7098068152369177,2.4180864685330516,4.534604953560297,0.6782594572793684,1.0697509216476526,2.652115381194082,1.7098068152369177,5.826161219517488,0.724130720220803,1.7618639053867298
VT,GFGN,Federal general government (nondefense),1.1609543671949745,1.6764747063233014,3.5671080954572263,4.143122199309263,6.239249140136992,0.6717247835688888,1.0936764054107462,1.7491057106126902,3.5671080954572263,7.519597372496959,0.7190728186235822,1.7128123191158058
VT,GFE,Federal government enterprises,1.1694429952577488,1.831108215239319,7.5467710385704665,7.976944331762591,10.667302380015718,0.8621520684105238,1.1327034319381253,1.4134922505925598,7.5467710385704665,12.034918586415849,0.9129415536431248,1.8700869953762562
